Date,SiteName,LocationName,LocationGroup,WeekDay,BRCYear,BRCQuarter,BRCMonth,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
21/05/2016,York,Church Street,,Saturday,2016,,May,20,2894,3228,6122,,,,,,
21/05/2016,York,Coney Street,,Saturday,2016,,May,20,18844,15099,33943,,,,,,
21/05/2016,York,Micklegate,,Saturday,2016,,May,20,5503,5006,10509,,,,,,
21/05/2016,York,Parliament Street,,Saturday,2016,,May,20,12797,13713,26510,,,,,,
21/05/2016,York,Stonegate,,Saturday,2016,,May,20,12636,11722,24358,,,,,,
22/05/2016,York,Church Street,,Sunday,2016,,May,20,1739,2205,3944,,,,,,
22/05/2016,York,Coney Street,,Sunday,2016,,May,20,12058,10106,22164,,,,,,
22/05/2016,York,Micklegate,,Sunday,2016,,May,20,3120,3279,6399,,,,,,
22/05/2016,York,Parliament Street,,Sunday,2016,,May,20,8084,8508,16592,,,,,,
22/05/2016,York,Stonegate,,Sunday,2016,,May,20,8613,7799,16412,,,,,,
23/05/2016,York,Church Street,,Monday,2016,,May,21,2037,2450,4487,,,,,,
23/05/2016,York,Coney Street,,Monday,2016,,May,21,11139,8605,19744,,,,,,
23/05/2016,York,Micklegate,,Monday,2016,,May,21,3489,3220,6709,,,,,,
23/05/2016,York,Parliament Street,,Monday,2016,,May,21,10155,11402,21557,,,,,,
23/05/2016,York,Stonegate,,Monday,2016,,May,21,6372,5898,12270,,,,,,
24/05/2016,York,Church Street,,Tuesday,2016,,May,21,1931,2548,4479,,,,,,
24/05/2016,York,Coney Street,,Tuesday,2016,,May,21,10846,8401,19247,,,,,,
24/05/2016,York,Micklegate,,Tuesday,2016,,May,21,3515,3076,6591,,,,,,
24/05/2016,York,Parliament Street,,Tuesday,2016,,May,21,9425,10622,20047,,,,,,
24/05/2016,York,Stonegate,,Tuesday,2016,,May,21,6475,5793,12268,,,,,,
25/05/2016,York,Church Street,,Wednesday,2016,,May,21,1613,2017,3630,,,,,,
25/05/2016,York,Coney Street,,Wednesday,2016,,May,21,10491,7638,18129,,,,,,
25/05/2016,York,Micklegate,,Wednesday,2016,,May,21,2401,2451,4852,,,,,,
25/05/2016,York,Parliament Street,,Wednesday,2016,,May,21,7523,8411,15934,,,,,,
25/05/2016,York,Stonegate,,Wednesday,2016,,May,21,5763,5165,10928,,,,,,
26/05/2016,York,Church Street,,Thursday,2016,,May,21,1787,2142,3929,,,,,,
26/05/2016,York,Coney Street,,Thursday,2016,,May,21,11701,8842,20543,,,,,,
26/05/2016,York,Micklegate,,Thursday,2016,,May,21,2777,3060,5837,,,,,,
26/05/2016,York,Parliament Street,,Thursday,2016,,May,21,9147,9953,19100,,,,,,
26/05/2016,York,Stonegate,,Thursday,2016,,May,21,6790,6211,13001,,,,,,
27/05/2016,York,Church Street,,Friday,2016,,May,21,2160,2441,4601,,,,,,
27/05/2016,York,Coney Street,,Friday,2016,,May,21,14168,11430,25598,,,,,,
27/05/2016,York,Micklegate,,Friday,2016,,May,21,3512,3542,7054,,,,,,
27/05/2016,York,Parliament Street,,Friday,2016,,May,21,11310,11996,23306,,,,,,
27/05/2016,York,Stonegate,,Friday,2016,,May,21,8192,7385,15577,,,,,,
28/05/2016,York,Church Street,,Saturday,2016,,May,21,2768,3099,5867,,,,,,
28/05/2016,York,Coney Street,,Saturday,2016,,May,21,20831,17367,38198,,,,,,
28/05/2016,York,Micklegate,,Saturday,2016,,May,21,4800,4732,9532,,,,,,
28/05/2016,York,Parliament Street,,Saturday,2016,,May,21,15641,16161,31802,,,,,,
28/05/2016,York,Stonegate,,Saturday,2016,,May,21,14665,13713,28378,,,,,,
29/05/2016,York,Church Street,,Sunday,2016,,May,21,2047,2458,4505,,,,,,
29/05/2016,York,Coney Street,,Sunday,2016,,May,21,17672,14821,32493,,,,,,
29/05/2016,York,Micklegate,,Sunday,2016,,May,21,3940,4135,8075,,,,,,
29/05/2016,York,Parliament Street,,Sunday,2016,,May,21,13343,13654,26997,,,,,,
29/05/2016,York,Stonegate,,Sunday,2016,,May,21,12482,11740,24222,,,,,,
01/06/2016,York,Church Street,,Wednesday,2016,,June,22,2045,2875,4920,,,,,,
01/06/2016,York,Coney Street,,Wednesday,2016,,June,22,15233,12392,27625,,,,,,
01/06/2016,York,Micklegate,,Wednesday,2016,,June,22,3399,3585,6984,,,,,,
01/06/2016,York,Parliament Street,,Wednesday,2016,,June,22,10409,11538,21947,,,,,,
01/06/2016,York,Stonegate,,Wednesday,2016,,June,22,9995,8782,18777,,,,,,
02/06/2016,York,Church Street,,Thursday,2016,,June,22,2034,2810,4844,,,,,,
02/06/2016,York,Coney Street,,Thursday,2016,,June,22,15439,12199,27638,,,,,,
02/06/2016,York,Micklegate,,Thursday,2016,,June,22,3444,3656,7100,,,,,,
02/06/2016,York,Parliament Street,,Thursday,2016,,June,22,11090,12315,23405,,,,,,
02/06/2016,York,Stonegate,,Thursday,2016,,June,22,9637,8894,18531,,,,,,
03/06/2016,York,Church Street,,Friday,2016,,June,22,2304,2572,4876,,,,,,
03/06/2016,York,Coney Street,,Friday,2016,,June,22,16430,12949,29379,,,,,,
03/06/2016,York,Micklegate,,Friday,2016,,June,22,3915,3951,7866,,,,,,
03/06/2016,York,Parliament Street,,Friday,2016,,June,22,13160,14642,27802,,,,,,
03/06/2016,York,Stonegate,,Friday,2016,,June,22,9790,8837,18627,,,,,,
04/06/2016,York,Church Street,,Saturday,2016,,June,22,2530,2783,5313,,,,,,
04/06/2016,York,Coney Street,,Saturday,2016,,June,22,20569,17653,38222,,,,,,
04/06/2016,York,Micklegate,,Saturday,2016,,June,22,4581,4627,9208,,,,,,
04/06/2016,York,Parliament Street,,Saturday,2016,,June,22,16350,17065,33415,,,,,,
04/06/2016,York,Stonegate,,Saturday,2016,,June,22,12906,11993,24899,,,,,,
05/06/2016,York,Church Street,,Sunday,2016,,June,22,1644,2105,3749,,,,,,
05/06/2016,York,Coney Street,,Sunday,2016,,June,22,12868,10365,23233,,,,,,
05/06/2016,York,Micklegate,,Sunday,2016,,June,22,3166,3306,6472,,,,,,
05/06/2016,York,Parliament Street,,Sunday,2016,,June,22,9706,10860,20566,,,,,,
05/06/2016,York,Stonegate,,Sunday,2016,,June,22,7996,7002,14998,,,,,,
30/05/2016,York,Church Street,,Monday,2016,,June,22,1754,2286,4040,,,,,,
30/05/2016,York,Coney Street,,Monday,2016,,June,22,16285,13535,29820,,,,,,
30/05/2016,York,Micklegate,,Monday,2016,,June,22,2980,3469,6449,,,,,,
30/05/2016,York,Parliament Street,,Monday,2016,,June,22,13202,14364,27566,,,,,,
30/05/2016,York,Stonegate,,Monday,2016,,June,22,11269,10112,21381,,,,,,
31/05/2016,York,Church Street,,Tuesday,2016,,June,22,2044,2689,4733,,,,,,
31/05/2016,York,Coney Street,,Tuesday,2016,,June,22,14280,11253,25533,,,,,,
31/05/2016,York,Micklegate,,Tuesday,2016,,June,22,3299,3434,6733,,,,,,
31/05/2016,York,Parliament Street,,Tuesday,2016,,June,22,10504,11225,21729,,,,,,
31/05/2016,York,Stonegate,,Tuesday,2016,,June,22,9293,8074,17367,,,,,,
06/06/2016,York,Church Street,,Monday,2016,,June,23,2034,2602,4636,,,,,,
06/06/2016,York,Coney Street,,Monday,2016,,June,23,13523,11034,24557,,,,,,
06/06/2016,York,Micklegate,,Monday,2016,,June,23,3642,3073,6715,,,,,,
06/06/2016,York,Parliament Street,,Monday,2016,,June,23,11912,13245,25157,,,,,,
06/06/2016,York,Stonegate,,Monday,2016,,June,23,7279,6408,13687,,,,,,
07/06/2016,York,Church Street,,Tuesday,2016,,June,23,2008,2383,4391,,,,,,
07/06/2016,York,Coney Street,,Tuesday,2016,,June,23,12596,9959,22555,,,,,,
07/06/2016,York,Micklegate,,Tuesday,2016,,June,23,3468,3022,6490,,,,,,
07/06/2016,York,Parliament Street,,Tuesday,2016,,June,23,11131,12360,23491,,,,,,
07/06/2016,York,Stonegate,,Tuesday,2016,,June,23,7129,5895,13024,,,,,,
08/06/2016,York,Church Street,,Wednesday,2016,,June,23,1773,2240,4013,,,,,,
08/06/2016,York,Coney Street,,Wednesday,2016,,June,23,11840,9598,21438,,,,,,
08/06/2016,York,Micklegate,,Wednesday,2016,,June,23,3081,2852,5933,,,,,,
08/06/2016,York,Parliament Street,,Wednesday,2016,,June,23,8785,9313,18098,,,,,,
08/06/2016,York,Stonegate,,Wednesday,2016,,June,23,7090,6166,13256,,,,,,
09/06/2016,York,Church Street,,Thursday,2016,,June,23,2087,2355,4442,,,,,,
09/06/2016,York,Coney Street,,Thursday,2016,,June,23,12863,10046,22909,,,,,,
09/06/2016,York,Micklegate,,Thursday,2016,,June,23,3256,3245,6501,,,,,,
09/06/2016,York,Parliament Street,,Thursday,2016,,June,23,11023,13069,24092,,,,,,
09/06/2016,York,Stonegate,,Thursday,2016,,June,23,6626,5769,12395,,,,,,
10/06/2016,York,Church Street,,Friday,2016,,June,23,1934,2453,4387,,,,,,
10/06/2016,York,Coney Street,,Friday,2016,,June,23,12280,9077,21357,,,,,,
10/06/2016,York,Micklegate,,Friday,2016,,June,23,3319,2843,6162,,,,,,
10/06/2016,York,Parliament Street,,Friday,2016,,June,23,8881,9938,18819,,,,,,
10/06/2016,York,Stonegate,,Friday,2016,,June,23,7518,6939,14457,,,,,,
11/06/2016,York,Church Street,,Saturday,2016,,June,23,2487,2934,5421,,,,,,
11/06/2016,York,Coney Street,,Saturday,2016,,June,23,18360,16159,34519,,,,,,
11/06/2016,York,Micklegate,,Saturday,2016,,June,23,5007,4374,9381,,,,,,
11/06/2016,York,Parliament Street,,Saturday,2016,,June,23,15784,15478,31262,,,,,,
11/06/2016,York,Stonegate,,Saturday,2016,,June,23,11456,10718,22174,,,,,,
12/06/2016,York,Church Street,,Sunday,2016,,June,23,1569,2157,3726,,,,,,
12/06/2016,York,Coney Street,,Sunday,2016,,June,23,12849,10080,22929,,,,,,
12/06/2016,York,Micklegate,,Sunday,2016,,June,23,2323,2977,5300,,,,,,
12/06/2016,York,Parliament Street,,Sunday,2016,,June,23,10112,10676,20788,,,,,,
12/06/2016,York,Stonegate,,Sunday,2016,,June,23,6917,6261,13178,,,,,,
13/06/2016,York,Church Street,,Monday,2016,,June,24,1509,1792,3301,,,,,,
13/06/2016,York,Coney Street,,Monday,2016,,June,24,11524,8951,20475,,,,,,
13/06/2016,York,Micklegate,,Monday,2016,,June,24,2686,2783,5469,,,,,,
13/06/2016,York,Parliament Street,,Monday,2016,,June,24,8402,9282,17684,,,,,,
13/06/2016,York,Stonegate,,Monday,2016,,June,24,6416,5601,12017,,,,,,
14/06/2016,York,Church Street,,Tuesday,2016,,June,24,1660,2191,3851,,,,,,
14/06/2016,York,Coney Street,,Tuesday,2016,,June,24,11726,9134,20860,,,,,,
14/06/2016,York,Micklegate,,Tuesday,2016,,June,24,2744,2806,5550,,,,,,
14/06/2016,York,Parliament Street,,Tuesday,2016,,June,24,8414,8942,17356,,,,,,
14/06/2016,York,Stonegate,,Tuesday,2016,,June,24,7262,6726,13988,,,,,,
15/06/2016,York,Church Street,,Wednesday,2016,,June,24,1607,2163,3770,,,,,,
15/06/2016,York,Coney Street,,Wednesday,2016,,June,24,11915,9386,21301,,,,,,
15/06/2016,York,Micklegate,,Wednesday,2016,,June,24,3039,2932,5971,,,,,,
15/06/2016,York,Parliament Street,,Wednesday,2016,,June,24,7975,8786,16761,,,,,,
15/06/2016,York,Stonegate,,Wednesday,2016,,June,24,6720,6322,13042,,,,,,
16/06/2016,York,Church Street,,Thursday,2016,,June,24,1753,2096,3849,,,,,,
16/06/2016,York,Coney Street,,Thursday,2016,,June,24,12043,9044,21087,,,,,,
16/06/2016,York,Micklegate,,Thursday,2016,,June,24,3154,3207,6361,,,,,,
16/06/2016,York,Parliament Street,,Thursday,2016,,June,24,8757,9962,18719,,,,,,
16/06/2016,York,Stonegate,,Thursday,2016,,June,24,6351,5966,12317,,,,,,
17/06/2016,York,Church Street,,Friday,2016,,June,24,2016,2589,4605,,,,,,
17/06/2016,York,Coney Street,,Friday,2016,,June,24,13697,10856,24553,,,,,,
17/06/2016,York,Micklegate,,Friday,2016,,June,24,3655,3596,7251,,,,,,
17/06/2016,York,Parliament Street,,Friday,2016,,June,24,9611,10333,19944,,,,,,
17/06/2016,York,Stonegate,,Friday,2016,,June,24,8053,7406,15459,,,,,,
18/06/2016,York,Church Street,,Saturday,2016,,June,24,2324,2926,5250,,,,,,
18/06/2016,York,Coney Street,,Saturday,2016,,June,24,20118,17251,37369,,,,,,
18/06/2016,York,Micklegate,,Saturday,2016,,June,24,4597,4654,9251,,,,,,
18/06/2016,York,Parliament Street,,Saturday,2016,,June,24,13451,13707,27158,,,,,,
18/06/2016,York,Stonegate,,Saturday,2016,,June,24,13944,13271,27215,,,,,,
19/06/2016,York,Church Street,,Sunday,2016,,June,24,1494,1953,3447,,,,,,
19/06/2016,York,Coney Street,,Sunday,2016,,June,24,11190,9358,20548,,,,,,
19/06/2016,York,Micklegate,,Sunday,2016,,June,24,2430,2749,5179,,,,,,
19/06/2016,York,Parliament Street,,Sunday,2016,,June,24,6271,6423,12694,,,,,,
19/06/2016,York,Stonegate,,Sunday,2016,,June,24,7904,6966,14870,,,,,,
20/06/2016,York,Church Street,,Monday,2016,,June,25,1626,2186,3812,,,,,,
20/06/2016,York,Coney Street,,Monday,2016,,June,25,10842,8772,19614,,,,,,
20/06/2016,York,Micklegate,,Monday,2016,,June,25,2776,2808,5584,,,,,,
20/06/2016,York,Parliament Street,,Monday,2016,,June,25,8598,9231,17829,,,,,,
20/06/2016,York,Stonegate,,Monday,2016,,June,25,6082,5459,11541,,,,,,
21/06/2016,York,Church Street,,Tuesday,2016,,June,25,1866,2219,4085,,,,,,
21/06/2016,York,Coney Street,,Tuesday,2016,,June,25,11585,9246,20831,,,,,,
21/06/2016,York,Micklegate,,Tuesday,2016,,June,25,3295,3192,6487,,,,,,
21/06/2016,York,Parliament Street,,Tuesday,2016,,June,25,9357,10254,19611,,,,,,
21/06/2016,York,Stonegate,,Tuesday,2016,,June,25,6949,6201,13150,,,,,,
22/06/2016,York,Church Street,,Wednesday,2016,,June,25,1876,2312,4188,,,,,,
22/06/2016,York,Coney Street,,Wednesday,2016,,June,25,11836,9336,21172,,,,,,
22/06/2016,York,Micklegate,,Wednesday,2016,,June,25,3335,3122,6457,,,,,,
22/06/2016,York,Parliament Street,,Wednesday,2016,,June,25,10615,10576,21191,,,,,,
22/06/2016,York,Stonegate,,Wednesday,2016,,June,25,6721,6401,13122,,,,,,
23/06/2016,York,Church Street,,Thursday,2016,,June,25,1875,2428,4303,,,,,,
23/06/2016,York,Coney Street,,Thursday,2016,,June,25,11925,9172,21097,,,,,,
23/06/2016,York,Micklegate,,Thursday,2016,,June,25,3346,3168,6514,,,,,,
23/06/2016,York,Parliament Street,,Thursday,2016,,June,25,10945,10499,21444,,,,,,
23/06/2016,York,Stonegate,,Thursday,2016,,June,25,6435,6433,12868,,,,,,
24/06/2016,York,Church Street,,Friday,2016,,June,25,2236,2846,5082,,,,,,
24/06/2016,York,Coney Street,,Friday,2016,,June,25,13885,10637,24522,,,,,,
24/06/2016,York,Micklegate,,Friday,2016,,June,25,4042,3763,7805,,,,,,
24/06/2016,York,Parliament Street,,Friday,2016,,June,25,14215,14571,28786,,,,,,
24/06/2016,York,Stonegate,,Friday,2016,,June,25,8653,7923,16576,,,,,,
25/06/2016,York,Church Street,,Saturday,2016,,June,25,2592,3166,5758,,,,,,
25/06/2016,York,Coney Street,,Saturday,2016,,June,25,18968,16121,35089,,,,,,
25/06/2016,York,Micklegate,,Saturday,2016,,June,25,4844,4589,9433,,,,,,
25/06/2016,York,Parliament Street,,Saturday,2016,,June,25,16099,15838,31937,,,,,,
25/06/2016,York,Stonegate,,Saturday,2016,,June,25,13658,12649,26307,,,,,,
26/06/2016,York,Church Street,,Sunday,2016,,June,25,1518,2052,3570,,,,,,
26/06/2016,York,Coney Street,,Sunday,2016,,June,25,11976,10024,22000,,,,,,
26/06/2016,York,Micklegate,,Sunday,2016,,June,25,2740,3026,5766,,,,,,
26/06/2016,York,Parliament Street,,Sunday,2016,,June,25,9982,10124,20106,,,,,,
26/06/2016,York,Stonegate,,Sunday,2016,,June,25,8605,7743,16348,,,,,,
01/07/2016,York,Church Street,,Friday,2016,,June,26,2304,2466,4770,,,,,,
01/07/2016,York,Coney Street,,Friday,2016,,June,26,14038,10684,24722,,,,,,
01/07/2016,York,Micklegate,,Friday,2016,,June,26,3548,3538,7086,,,,,,
01/07/2016,York,Parliament Street,,Friday,2016,,June,26,10455,10896,21351,,,,,,
01/07/2016,York,Stonegate,,Friday,2016,,June,26,8022,7547,15569,,,,,,
02/07/2016,York,Church Street,,Saturday,2016,,June,26,2778,3093,5871,,,,,,
02/07/2016,York,Coney Street,,Saturday,2016,,June,26,20747,17030,37777,,,,,,
02/07/2016,York,Micklegate,,Saturday,2016,,June,26,4584,4652,9236,,,,,,
02/07/2016,York,Parliament Street,,Saturday,2016,,June,26,13412,13632,27044,,,,,,
02/07/2016,York,Stonegate,,Saturday,2016,,June,26,13019,12212,25231,,,,,,
03/07/2016,York,Church Street,,Sunday,2016,,June,26,1621,2052,3673,,,,,,
03/07/2016,York,Coney Street,,Sunday,2016,,June,26,12112,10237,22349,,,,,,
03/07/2016,York,Micklegate,,Sunday,2016,,June,26,2592,3022,5614,,,,,,
03/07/2016,York,Parliament Street,,Sunday,2016,,June,26,7912,7959,15871,,,,,,
03/07/2016,York,Stonegate,,Sunday,2016,,June,26,8988,7797,16785,,,,,,
27/06/2016,York,Church Street,,Monday,2016,,June,26,1834,2362,4196,,,,,,
27/06/2016,York,Coney Street,,Monday,2016,,June,26,10638,8325,18963,,,,,,
27/06/2016,York,Micklegate,,Monday,2016,,June,26,3379,3075,6454,,,,,,
27/06/2016,York,Parliament Street,,Monday,2016,,June,26,9554,9896,19450,,,,,,
27/06/2016,York,Stonegate,,Monday,2016,,June,26,6454,6112,12566,,,,,,
28/06/2016,York,Church Street,,Tuesday,2016,,June,26,1711,2208,3919,,,,,,
28/06/2016,York,Coney Street,,Tuesday,2016,,June,26,11084,8192,19276,,,,,,
28/06/2016,York,Micklegate,,Tuesday,2016,,June,26,2639,2651,5290,,,,,,
28/06/2016,York,Parliament Street,,Tuesday,2016,,June,26,7771,8402,16173,,,,,,
28/06/2016,York,Stonegate,,Tuesday,2016,,June,26,6065,5986,12051,,,,,,
29/06/2016,York,Church Street,,Wednesday,2016,,June,26,1965,2254,4219,,,,,,
29/06/2016,York,Coney Street,,Wednesday,2016,,June,26,10398,7837,18235,,,,,,
29/06/2016,York,Micklegate,,Wednesday,2016,,June,26,2771,2808,5579,,,,,,
29/06/2016,York,Parliament Street,,Wednesday,2016,,June,26,7466,8129,15595,,,,,,
29/06/2016,York,Stonegate,,Wednesday,2016,,June,26,6564,5630,12194,,,,,,
30/06/2016,York,Church Street,,Thursday,2016,,June,26,1909,2399,4308,,,,,,
30/06/2016,York,Coney Street,,Thursday,2016,,June,26,13008,9750,22758,,,,,,
30/06/2016,York,Micklegate,,Thursday,2016,,June,26,3395,3200,6595,,,,,,
30/06/2016,York,Parliament Street,,Thursday,2016,,June,26,8687,9558,18245,,,,,,
30/06/2016,York,Stonegate,,Thursday,2016,,June,26,7521,7005,14526,,,,,,
04/07/2016,York,Church Street,,Monday,2016,,July,27,2028,2473,4501,,,,,,
04/07/2016,York,Coney Street,,Monday,2016,,July,27,11723,9544,21267,,,,,,
04/07/2016,York,Micklegate,,Monday,2016,,July,27,3633,3382,7015,,,,,,
04/07/2016,York,Parliament Street,,Monday,2016,,July,27,10041,10405,20446,,,,,,
04/07/2016,York,Stonegate,,Monday,2016,,July,27,7290,6618,13908,,,,,,
05/07/2016,York,Church Street,,Tuesday,2016,,July,27,1894,2230,4124,,,,,,
05/07/2016,York,Coney Street,,Tuesday,2016,,July,27,11817,9773,21590,,,,,,
05/07/2016,York,Micklegate,,Tuesday,2016,,July,27,3306,3032,6338,,,,,,
05/07/2016,York,Parliament Street,,Tuesday,2016,,July,27,9932,10568,20500,,,,,,
05/07/2016,York,Stonegate,,Tuesday,2016,,July,27,8495,7239,15734,,,,,,
06/07/2016,York,Church Street,,Wednesday,2016,,July,27,2032,2396,4428,,,,,,
06/07/2016,York,Coney Street,,Wednesday,2016,,July,27,12358,10283,22641,,,,,,
06/07/2016,York,Micklegate,,Wednesday,2016,,July,27,3391,3136,6527,,,,,,
06/07/2016,York,Parliament Street,,Wednesday,2016,,July,27,9432,9707,19139,,,,,,
06/07/2016,York,Stonegate,,Wednesday,2016,,July,27,7959,7085,15044,,,,,,
07/07/2016,York,Church Street,,Thursday,2016,,July,27,1512,2329,3841,,,,,,
07/07/2016,York,Coney Street,,Thursday,2016,,July,27,12822,10098,22920,,,,,,
07/07/2016,York,Micklegate,,Thursday,2016,,July,27,3178,3330,6508,,,,,,
07/07/2016,York,Parliament Street,,Thursday,2016,,July,27,8903,9414,18317,,,,,,
07/07/2016,York,Stonegate,,Thursday,2016,,July,27,8356,7088,15444,,,,,,
08/07/2016,York,Church Street,,Friday,2016,,July,27,2285,2657,4942,,,,,,
08/07/2016,York,Coney Street,,Friday,2016,,July,27,13873,10725,24598,,,,,,
08/07/2016,York,Micklegate,,Friday,2016,,July,27,3893,3474,7367,,,,,,
08/07/2016,York,Parliament Street,,Friday,2016,,July,27,10550,10893,21443,,,,,,
08/07/2016,York,Stonegate,,Friday,2016,,July,27,8242,7625,15867,,,,,,
09/07/2016,York,Church Street,,Saturday,2016,,July,27,2452,2946,5398,,,,,,
09/07/2016,York,Coney Street,,Saturday,2016,,July,27,19532,16047,35579,,,,,,
09/07/2016,York,Micklegate,,Saturday,2016,,July,27,5116,4566,9682,,,,,,
09/07/2016,York,Parliament Street,,Saturday,2016,,July,27,11640,11368,23008,,,,,,
09/07/2016,York,Stonegate,,Saturday,2016,,July,27,13193,12309,25502,,,,,,
10/07/2016,York,Church Street,,Sunday,2016,,July,27,1760,2259,4019,,,,,,
10/07/2016,York,Coney Street,,Sunday,2016,,July,27,11946,10494,22440,,,,,,
10/07/2016,York,Micklegate,,Sunday,2016,,July,27,2710,2889,5599,,,,,,
10/07/2016,York,Parliament Street,,Sunday,2016,,July,27,7878,7793,15671,,,,,,
10/07/2016,York,Stonegate,,Sunday,2016,,July,27,9011,7684,16695,,,,,,
11/07/2016,York,Church Street,,Monday,2016,,July,28,1842,2321,4163,,,,,,
11/07/2016,York,Coney Street,,Monday,2016,,July,28,12132,9778,21910,,,,,,
11/07/2016,York,Micklegate,,Monday,2016,,July,28,3099,3095,6194,,,,,,
11/07/2016,York,Parliament Street,,Monday,2016,,July,28,9586,9289,18875,,,,,,
11/07/2016,York,Stonegate,,Monday,2016,,July,28,8697,7837,16534,,,,,,
12/07/2016,York,Church Street,,Tuesday,2016,,July,28,1939,2520,4459,,,,,,
12/07/2016,York,Coney Street,,Tuesday,2016,,July,28,12535,9879,22414,,,,,,
12/07/2016,York,Micklegate,,Tuesday,2016,,July,28,3347,3105,6452,,,,,,
12/07/2016,York,Parliament Street,,Tuesday,2016,,July,28,11867,11914,23781,,,,,,
12/07/2016,York,Stonegate,,Tuesday,2016,,July,28,9198,8031,17229,,,,,,
13/07/2016,York,Church Street,,Wednesday,2016,,July,28,2139,2457,4596,,,,,,
13/07/2016,York,Coney Street,,Wednesday,2016,,July,28,12639,10052,22691,,,,,,
13/07/2016,York,Micklegate,,Wednesday,2016,,July,28,3642,3439,7081,,,,,,
13/07/2016,York,Parliament Street,,Wednesday,2016,,July,28,12233,12238,24471,,,,,,
13/07/2016,York,Stonegate,,Wednesday,2016,,July,28,9094,7913,17007,,,,,,
14/07/2016,York,Church Street,,Thursday,2016,,July,28,2404,2549,4953,,,,,,
14/07/2016,York,Coney Street,,Thursday,2016,,July,28,14208,11040,25248,,,,,,
14/07/2016,York,Micklegate,,Thursday,2016,,July,28,3989,3699,7688,,,,,,
14/07/2016,York,Parliament Street,,Thursday,2016,,July,28,12533,12529,25062,,,,,,
14/07/2016,York,Stonegate,,Thursday,2016,,July,28,9567,8395,17962,,,,,,
15/07/2016,York,Church Street,,Friday,2016,,July,28,2260,2616,4876,,,,,,
15/07/2016,York,Coney Street,,Friday,2016,,July,28,14481,11365,25846,,,,,,
15/07/2016,York,Micklegate,,Friday,2016,,July,28,3569,3594,7163,,,,,,
15/07/2016,York,Parliament Street,,Friday,2016,,July,28,11826,11600,23426,,,,,,
15/07/2016,York,Stonegate,,Friday,2016,,July,28,10388,9403,19791,,,,,,
16/07/2016,York,Church Street,,Saturday,2016,,July,28,2893,3133,6026,,,,,,
16/07/2016,York,Coney Street,,Saturday,2016,,July,28,21715,17987,39702,,,,,,
16/07/2016,York,Micklegate,,Saturday,2016,,July,28,4710,4493,9203,,,,,,
16/07/2016,York,Parliament Street,,Saturday,2016,,July,28,17670,17910,35580,,,,,,
16/07/2016,York,Stonegate,,Saturday,2016,,July,28,14047,12603,26650,,,,,,
17/07/2016,York,Church Street,,Sunday,2016,,July,28,1948,2277,4225,,,,,,
17/07/2016,York,Coney Street,,Sunday,2016,,July,28,12885,10961,23846,,,,,,
17/07/2016,York,Micklegate,,Sunday,2016,,July,28,3499,3405,6904,,,,,,
